ID,NOMBRE,SEDE,PROG,NIVEL,Estatus,% BECA,CARGOS,ECA,DEPP,AJUSTADO,PAGADO,SALDO,SALDO VENCIDO,NCV,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%
938,Nombre938,CAM,LIC-CTCO-18,LI,AS,401,13840,0,0,13840,8247.2,5592.8,0,0,3682,552.3,3129.7,3129.7,0,100,3290,493.5,2796.5,2796.5,0,100,3290,493.5,2796.5,0.2,2796.3,0.0071,3290,493.5,2796.5,0,2796.5,0
939,Nombre939,CAM,LIC-DSGD-18,LI,AS,401,13840,0,0,13840,8247.8,5592.2,0,0,3682,552.3,3129.7,3129.7,0,100,3290,493.5,2796.5,2796.5,0,100,3290,493.5,2796.5,0.8,2795.7,0.0286,3290,493.5,2796.5,0,2796.5,0
940,Nombre940,CAM,MAE-JUIC-15,MA,AS,402,15830.2,0,0,15830.2,8066,7764.2,2664.2,2,3825,1275,2550,2550,0,100,3825,1275,2550,128,2422,5.019,3825,1275,2550,0,2550,0,3825,1275,2550,0,2550,0
941,Nombre941,CAM,LIC-DERE-18,LI,AS,402,13840,0,0,13840,8576.4,5263.6,0,0,3682,736.4,2945.6,2945.6,0,100,3290,658,2632,2632,0,100,3290,658,2632,0.4,2631.6,0.0151,3290,658,2632,0,2632,0
942,Nombre942,CAM,LIC-CTCO-18,LI,AS,403,14128,0,414.48,13713.52,13713.6,0,0,0,3682,1104.6,2577.4,2577.4,0,100,3290,987,2303,2303,0,100,3290,987,2303,2303,0,100,3290,987,2303,2303,0,100
943,Nombre943,CAM,LIC-COFI-18,LI,AS,401,1463,0,0,1463,7089,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,Nombre944,CAM,LIC-COFI-18,LI,AS,402,14569.7,0,0,14569.7,5266.56,9303.14,3410.14,4,3682,552.3,3129.7,2945.76,183.94,94.12,3290,493.5,2796.5,0,2796.5,0,3290,493.5,2796.5,0,2796.5,0,3290,493.5,2796.5,0,2796.5,0
945,Nombre945,CAM,LIC-EJCO-17,LI,AS,401,10380,0,0,10380,8070.27,2309.73,0,0,2310,1155,1155,1155,0,100,2310,1155,1155,1155,0,100,2310,1155,1155,0.27,1154.73,0.0233,2310,1155,1155,0,1155,0
946,Nombre946,CAM,LIC-EJAD-17,LI,AS,401,9655.27,0,0,9655.27,5266.27,4389,0,0,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,0,2194.5,0,2310,115.5,2194.5,0,2194.5,0
947,Nombre947,CAM,LIC-EJDE-17,LI,AS,402,9589.95,0,0,9589.95,5802.39,3787.56,0,0,2310,415.8,1894.2,1894.2,0,100,2310,415.8,1894.2,1894.2,0,100,2310,415.8,1894.2,0.84,1893.36,0.0443,2310,415.8,1894.2,0,1894.2,0
948,Nombre948,CAM,LIC-EJDE-17,LI,AS,402,9724.4,0,0,9724.4,3523,6201.4,2274.4,3,2310,346.5,1963.5,1849,114.5,94.16,2310,346.5,1963.5,0,1963.5,0,2310,346.5,1963.5,0,1963.5,0,2310,346.5,1963.5,0,1963.5,0
949,Nombre949,CAM,LIC-DERE-18,LI,AS,403,14128,0,0,14128,9522.53,4605.47,0,0,3682,1104.6,2577.4,2577.4,0,100,3290,987,2303,2303,0,100,3290,987,2303,0.53,2302.47,0.023,3290,987,2303,0,2303,0
950,Nombre950,CAM,LIC-EJME-17,LI,AS,402,9528,0,0,9528,5832,3696,0,0,2310,462,1848,1848,0,100,2310,462,1848,1848,0,100,2310,462,1848,0,1848,0,2310,462,1848,0,1848,0
951,Nombre951,CAM,LIC-DERE-18,LI,AS,401,14290,0,0,14290,8726.3,5563.7,0,0,3682,552.3,3129.7,3129.7,0,100,3290,493.5,2796.5,2796.5,0,100,3290,493.5,2796.5,164.8,2631.7,5.893,3290,493.5,2796.5,164.5,2632,5.882
952,Nombre952,CAM,LIC-COFI-18,LI,AS,402,14841.2,0,0,14841.2,6048.4,8792.8,3228.8,4,3682,736.4,2945.6,2762,183.6,93.76,3290,658,2632,0,2632,0,3290,658,2632,0,2632,0,3290,658,2632,0,2632,0
953,Nombre953,CAM,LIC-ADME-18,LI,AS,403,14536.8,0,0,14536.8,6254,8282.8,3047.8,4,3682,920.5,2761.5,2578,183.5,93.35,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
954,Nombre954,CAM,LIC-EJDE-17,LI,AS,403,9471,0,0,9471,1963.76,7507.24,2887.24,3,2310,0,2310,1963.76,346.24,85.01,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0
955,Nombre955,CAM,MAE-EDUC-15,MA,AS,402,11752,0,0,11752,7834.08,3917.92,0,0,2938,783.4,2154.6,2154.6,0,100,2938,783.4,2154.6,2154.6,0,100,2938,783.4,2154.6,391.28,1763.32,18.16,2938,783.4,2154.6,0,2154.6,0
956,Nombre956,CAM,LIC-EJDE-17,LI,BS,401,347,0,0,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Nombre957,CAM,LIC-EJCO-17,LI,AS,401,9528,0,0,9528,5139,4389,0,0,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,0,2194.5,0,2310,115.5,2194.5,0,2194.5,0
958,Nombre958,CAM,LIC-MEES-18,LI,AS,403,13840,0,0,13840,8905,4935,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
959,Nombre959,CAM,MAE-DEMP-10,MA,AS,404,15355.48,0,0,15355.48,10765.48,3060,0,0,3825,1530,2295,2295,0,100,3825,1530,2295,2295,0,100,3825,1530,2295,1338.75,956.25,58.33,3825,1530,2295,191.25,2103.75,8.333
960,Nombre960,CAM,LIC-EJCO-17,LI,AS,402,7587,0,0,7587,5092.73,2494.27,0,0,2310,577.5,1732.5,1732.5,0,100,1663,415.75,1247.25,1247.25,0,100,1663,415.75,1247.25,0.23,1247.02,0.0184,1663,415.75,1247.25,0,1247.25,0
961,Nombre961,CAM,LIC-EJAD-17,LI,AS,402,9528,0,0,9528,5832.76,3695.24,0,0,2310,462,1848,1848,0,100,2310,462,1848,1848,0,100,2310,462,1848,0.76,1847.24,0.0411,2310,462,1848,0,1848,0
962,Nombre962,CAM,LIC-COFI-18,LI,AS,402,14569.7,0,0,14569.7,5266.8,9302.9,3409.9,4,3682,552.3,3129.7,2946,183.7,94.13,3290,493.5,2796.5,0,2796.5,0,3290,493.5,2796.5,0,2796.5,0,3290,493.5,2796.5,0,2796.5,0
963,Nombre963,CAM,LIC-SYSC-18,LI,AS,404,13765.9,0,0,13765.9,6952.52,7964.88,2536.38,3,3682,1288.7,2393.3,2209.32,183.98,92.31,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,-1151.5,3290,-53.8
964,Nombre964,CAM,MAE-EDUC-15,MA,AS,402,12054.6,0,0,12054.6,7193.4,4861.2,160.4,2,2938,587.6,2350.4,2350.4,0,100,2938,587.6,2350.4,2204.6,145.8,93.79,2938,587.6,2350.4,0,2350.4,0,2938,587.6,2350.4,0,2350.4,0
965,Nombre965,CAM,LIC-DERE-18,LI,AS,403,14290,0,0,14290,9384.1,4905.9,0,0,3682,1104.6,2577.4,2577.4,0,100,3290,987,2303,2303,0,100,3290,987,2303,0.1,2302.9,0.0043,3290,987,2303,0,2303,0
966,Nombre966,CAM,LIC-EDFI-18,LI,AS,405,14471,0,0,14471,8227.9,6243.1,2324.1,4,3682,1656.9,2025.1,1841.5,183.6,90.93,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0
967,Nombre967,CAM,LIC-EJCO-17,LI,AS,402,9815.06,0,0,9815.06,6350.06,5425.73,1960.73,4,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,0.23,1732.27,0.0132,2310,577.5,1732.5,0,1732.5,0,2310,577.5,1732.5,0,1732.5,0
968,Nombre968,CAM,MAE-EDUC-15,MA,BS,,500,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Nombre969,CAM,LIC-EJME-17,LI,AS,402,9528,0,0,9528,6063.98,3464.02,0,0,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,0.98,1731.52,0.0565,2310,577.5,1732.5,0,1732.5,0
970,Nombre970,CAM,MAE-EDUC-15,MA,AS,410,12040,0,0,12040,14097,-2057,-2057,1,2938,2938,0,2057,-2057,0,2938,2938,0,0,0,0,2938,2938,0,0,0,0,2938,2938,0,0,0,0
971,Nombre971,CAM,LIC-EJAD-17,LI,AS,403,9528,0,0,9528,6063.5,3464.5,0,0,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,0.5,1732,0.0288,2310,577.5,1732.5,0,1732.5,0
972,Nombre972,CAM,LIC-ADME-18,LI,AS,405,14021,0,0,14021,8227.9,5793.1,2174.1,3,3682,1656.9,2025.1,1841.5,183.6,90.93,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0
973,Nombre973,CAM,LIC-EJCO-17,LI,AS,403,9816,0,291.1,9524.9,9065.01,459.89,0,0,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1272.61,459.89,73.45
974,Nombre974,CAM,LIC-EJDE-17,LI,AS,404,9652.08,0,0,9652.08,6880.08,2772,0,0,2310,924,1386,1386,0,100,2310,924,1386,1386,0,100,2310,924,1386,0,1386,0,2310,924,1386,0,1386,0
975,Nombre975,CAM,LIC-EJCO-17,LI,BR,404,654.89,0,0,654.89,2041.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Nombre976,CAM,LIC-EJAD-17,LI,AS,404,9619.42,0,0,9619.42,6755.02,2864.4,0,0,2310,877.8,1432.2,1432.2,0,100,2310,877.8,1432.2,1432.2,0,100,2310,877.8,1432.2,0,1432.2,0,2310,877.8,1432.2,0,1432.2,0
977,Nombre977,CAM,MAE-EDUC-15,MA,AS,405,11752,0,0,11752,8814,2938,0,0,2938,1469,1469,1469,0,100,2938,1469,1469,1469,0,100,2938,1469,1469,0,1469,0,2938,1469,1469,0,1469,0
978,Nombre978,CAM,MAE-JUIC-15,MA,AS,405,20943.95,0,0,20943.95,15142.65,5801.3,701.3,2,5100,2550,2550,2550,0,100,5100,2550,2550,1912.5,637.5,75,5100,2550,2550,0,2550,0,5100,2550,2550,0,2550,0
979,Nombre979,CAM,MAE-MADN-15,MA,AS,404,15300,0,0,15300,11093,4207,0,0,3825,1721.25,2103.75,2103.75,0,100,3825,1721.25,2103.75,2103.75,0,100,3825,1721.25,2103.75,0.5,2103.25,0.0237,3825,1721.25,2103.75,0,2103.75,0
980,Nombre980,CAM,MAE-DEMP-10,MA,AS,405,15588,0,344.25,15243.75,15243.99,-0.24,-0.24,1,3825,1912.5,1912.5,1912.74,-0.24,100,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,1912.5,0,100
981,Nombre981,CAM,MAE-EDUC-15,MA,AS,404,16171.4,0,0,16171.4,8807.4,7364,3055.3,3,3917,1762.65,2154.35,1468.8,685.55,68.17,3917,1762.65,2154.35,0,2154.35,0,3917,1762.65,2154.35,0,2154.35,0,3917,1762.65,2154.35,0,2154.35,0
982,Nombre982,CAM,LIC-DERE-18,LI,AS,402,14609.6,0,0,14609.6,5802,8807.6,3115.6,3,3780,0,3780,3780,0,100,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0
983,Nombre983,CAM,MAE-EDUC-15,MA,BI,402,,0,0,,2880,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
984,Nombre984,CAM,LIC-EJDE-17,LI,BI,401,,0,0,,2086,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
985,Nombre985,CAM,LIC-EJAD-17,LI,BI,401,,0,0,,2086,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
986,Nombre986,CAM,LIC-EJAD-17,LI,AS,401,8557.85,0,0,8557.85,2741.75,5816.1,2063.1,2,2085,0,2085,2085,0,100,2085,208.5,1876.5,1,1875.5,0.0532,2085,208.5,1876.5,0,1876.5,0,2085,208.5,1876.5,0,1876.5,0
987,Nombre987,CAM,LIC-EJDE-17,LI,AS,401,8370.25,0,0,8370.25,4617.75,3752.5,0,0,2085,0,2085,2085,0,100,2085,208.5,1876.5,1876.5,0,100,2085,208.5,1876.5,0.5,1876,0.0266,2085,208.5,1876.5,0,1876.5,0
988,Nombre988,CAM,LIC-EJCO-17,LI,AS,402,-52.2,0,0,-52.2,3649.75,-3361.95,-2319.45,3,0,0,0,1745,-1745,0,0,521.25,-521.25,1,-522.25,-0.191,0,521.25,-521.25,0,-521.25,0,0,521.25,-521.25,0,-521.25,0
989,Nombre989,CAM,MAE-MADN-15,MA,AS,404,25460,0,0,25460,19564,5896,0,0,9380,2144,7236,7236,0,100,5360,2144,3216,3216,0,100,5360,2144,3216,268,2948,8.333,5360,2144,3216,268,2948,8.333
990,Nombre990,CAM,LIC-EJDE-17,LI,AS,402,8496.3,0,0,8496.3,3649.75,4846.55,1719.05,2,2085,0,2085,2085,0,100,2085,521.25,1563.75,1,1562.75,0.0639,2085,521.25,1563.75,0,1563.75,0,2085,521.25,1563.75,0,1563.75,0
991,Nombre991,CAM,LIC-ADME-18,LI,AS,403,14467.58,0,0,14467.58,9449.58,5018,0,0,3780,0,3780,3780,0,100,3370,1011,2359,2359,0,100,3370,1011,2359,0,2359,0,3370,1011,2359,0,2359,0
992,Nombre992,CAM,LIC-EJCO-17,LI,AS,401,8515.16,0,318.95,8196.21,8196.21,0,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,1772.25,0,100
993,Nombre993,CAM,LIC-EJDE-17,LI,AS,,8401.02,0,0,8401.02,4231.02,4170,0,0,2085,0,2085,2085,0,100,2085,0,2085,2085,0,100,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0
994,Nombre994,CAM,LIC-EJAD-17,LI,AS,401,8547.35,0,0,8547.35,3054.5,5492.85,1948.35,2,2085,0,2085,2085,0,100,2085,312.75,1772.25,1,1771.25,0.0564,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
995,Nombre995,CAM,LIC-MEES-18,LI,AS,402,14159.6,0,0,14159.6,5802,8357.6,2965.6,2,3780,0,3780,3780,0,100,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0
996,Nombre996,CAM,MAE-MERD-15,MA,AS,403,25460,0,0,25460,19028,6432,0,0,9380,1876,7504,7504,0,100,5360,1876,3484,3484,0,100,5360,1876,3484,268,3216,7.692,5360,1876,3484,268,3216,7.692
997,Nombre997,CAM,LIC-EJCO-17,LI,AS,401,8517.1,0,0,8517.1,3024.25,5492.85,1948.35,2,2085,0,2085,2085,0,100,2085,312.75,1772.25,1,1771.25,0.0564,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
998,Nombre998,CAM,LIC-EJAD-17,LI,AS,402,8496.3,0,0,8496.3,3649.75,4846.55,1719.05,2,2085,0,2085,2085,0,100,2085,521.25,1563.75,1,1562.75,0.0639,2085,521.25,1563.75,0,1563.75,0,2085,521.25,1563.75,0,1563.75,0
999,Nombre999,CAM,LIC-EJCO-17,LI,AS,401,8340,0,0,8340,4796.25,3543.75,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0.75,1771.5,0.0423,2085,312.75,1772.25,0,1772.25,0
1000,Nombre1000,CAM,LIC-EJCO-17,LI,BI,401,,0,0,,2086,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
1001,Nombre1001,CAM,LIC-EJDE-17,LI,AS,401,8517.1,0,0,8517.1,3024.25,5492.85,1948.35,2,2085,0,2085,2085,0,100,2085,312.75,1772.25,1,1771.25,0.0564,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
1002,Nombre1002,CAM,LIC-EJDE-17,LI,AS,403,8400.47,0,0,8400.47,5481.97,2918.5,0,0,2085,0,2085,2085,0,100,2085,625.5,1459.5,1459.5,0,100,2085,625.5,1459.5,0.5,1459,0.0342,2085,625.5,1459.5,0,1459.5,0
1003,Nombre1003,CAM,LIC-COFI-18,LI,AS,402,14197.61,0,0,14197.61,6362.31,7835.3,2780.3,2,3780,0,3780,3780,0,100,3370,842.5,2527.5,0,2527.5,0,3370,842.5,2527.5,0,2527.5,0,3370,842.5,2527.5,0,2527.5,0
1004,Nombre1004,CAM,LIC-DSGD-18,LI,AS,,54.81,0,0,54.81,3834.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Nombre1005,CAM,LIC-EJAD-12,LI,AS,,12079.96,0,0,12079.96,9223.96,2856,570.5,3,2381,0,2381,2381.5,-0.5,100,1143,0,1143,572,571,50.04,1143,0,1143,0.5,1142.5,0.0437,1143,0,1143,0,1143,0
1006,Nombre1006,CAM,LIC-EDFI-18,LI,AS,404,13984.4,0,0,13984.4,8203.2,5781.2,1038.4,2,3780,1512,2268,2268,0,100,3370,970.4,2399.6,1455.6,944,60.66,3370,970.4,2399.6,56.4,2343.2,2.35,3370,970.4,2399.6,0,2399.6,0
1007,Nombre1007,CAM,M03-EDUC-15,MA,PT,,10089,0,0,10089,5045,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Nombre1008,CAM,LIC-SYSC-18,LI,AS,402,13963.3,0,0,13963.3,8908.3,5055,0,0,3780,0,3780,3780,0,100,3370,842.5,2527.5,2527.5,0,100,3370,842.5,2527.5,0,2527.5,0,3370,842.5,2527.5,0,2527.5,0
1009,Nombre1009,CAM,LIC-EJME-17,LI,AS,,14823.49,0,0,14823.49,6617.49,8206,750.1,2,2127,0,2127,2126.9,0.1,99.99,2978,0,2978,2978,0,100,2978,0,2978,0.1,2977.9,0.0033,2978,0,2978,0,2978,0
1010,Nombre1010,CAM,MAE-MADN-15,MA,PT,,15279.79,0,0,15279.79,7711.79,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Nombre1011,CAM,MAE-JUIC-15,MA,PT,,15136,0,0,15136,7569,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Nombre1012,CAM,LIC-EJCO-17,LI,AS,3,9792,0,249.14,9542.86,9543.63,0,0,0,2307,692.1,1614.9,1614.9,0,100,2307,692.1,1614.9,1614.9,0,100,2307,692.1,1614.9,1614.9,0,100,2307,692.1,1614.9,1614.9,0,100
1013,Nombre1013,CAM,LIC-EJDE-17,LI,AS,,8895.5,0,0,8895.5,2432,6463.5,2293.5,2,2085,0,2085,2085,0,100,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0
1014,Nombre1014,CAM,LIC-EJDE-17,LI,AS,,300,0,0,300,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Nombre1015,CAM,LIC-EJDE-17,LI,AS,702,9634,0,0,9634,5823.6,3810.4,0,0,2382,476.4,1905.6,1905.6,0,100,2382,476.4,1905.6,1905.6,0,100,2382,476.4,1905.6,0.8,1904.8,0.0419,2382,476.4,1905.6,0,1905.6,0
1016,Nombre1016,CAM,LIC-DERE-18,LI,AS,405,14290,0,0,14290,10700,3590,0,0,3682,1841,1841,1841,0,100,3290,1645,1645,1645,0,100,3290,1645,1645,0,1645,0,3290,1645,1645,0,1645,0
1017,Nombre1017,CAM,LIC-EJCO-17,LI,AS,400,9587,0,0,9587,4985.67,4601.33,0,0,2084,166.72,1917.28,1917.28,0,100,2501,200.08,2300.92,2300.92,0,100,2501,200.08,2300.92,0.51,2300.41,0.0221,2501,200.08,2300.92,0,2300.92,0
1018,Nombre1018,CAM,LIC-COFI-15,LI,AS,,21854.5,0,0,21854.5,2247,19607.5,8617.5,5,3798,0,3798,1900,1898,50.02,4745,0,4745,0,4745,0,4745,0,4745,0,4745,0,4745,0,4745,0,4745,0
1019,Nombre1019,CAM,LIC-EJAD-12,LI,AS,,7005,0,0,7005,3813,3192,0,0,2217,0,2217,2217,0,100,1596,0,1596,1596,0,100,1596,0,1596,0,1596,0,1596,0,1596,0,1596,0
1020,Nombre1020,CAM,LIC-EJAD-17,LI,AS,407,9998.47,0,0,9998.47,9206.17,792.3,0,0,2085,1459.5,625.5,625.5,0,100,2502,1751.4,750.6,750.6,0,100,2502,1751.4,750.6,708.9,41.7,94.44,2502,1751.4,750.6,0,750.6,0
1021,Nombre1021,CAM,LIC-CTCO-15,LI,AS,,17730,0,0,17730,8330,9400,750.48,2,4005,0,4005,4004.52,0.48,99.98,3575,0,3575,3575,0,100,3575,0,3575,0.48,3574.52,0.0134,3575,0,3575,0,3575,0
1022,Nombre1022,CAM,LIC-ITIC-15,LI,AS,,14303.9,0,0,14303.9,3798,10505.9,3727.9,3,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
1023,Nombre1023,CAM,LIC-COFI-15,LI,AS,,18871.94,0,610.02,18261.92,18261.92,0.34,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,3389,0,100,3389,0,3389,3389,0,100
1024,Nombre1024,CAM,LIC-FICO-10,LI,AS,,6879,0,154.44,6724.56,6725,0,0,0,4005,0,4005,4005,0,100,858,0,858,858,0,100,858,0,858,858,0,100,858,0,858,858,0,100
1025,Nombre1025,CAM,LIC-COFI-18,LI,AS,2,14116,0,429.52,13686.48,13687.41,0,0,0,3682,736.4,2945.6,2945.6,0,100,3290,658,2632,2632,0,100,3290,658,2632,2632,0,100,3290,658,2632,2632,0,100
1026,Nombre1026,CAM,LIC-EJAD-17,LI,AS,,14240.7,0,0,14240.7,3132,11108.7,3892.7,5,2381,0,2381,2380.5,0.5,99.97,2858,0,2858,1.5,2856.5,0.0524,2858,0,2858,0,2858,0,2858,0,2858,0,2858,0
1027,Nombre1027,CAM,LIC-MERC-10C,LI,AS,,7011.8,0,0,7011.8,4273,2738.8,1022.8,3,4005,0,4005,3926,79,98.02,858,0,858,0,858,0,858,0,858,0,858,0,858,0,858,0,858,0
1028,Nombre1028,CAM,MAE-MADN-15,MA,AS,108,15680.66,0,137.7,15542.96,15542.98,0,0,0,3825,3060,765,765,0,100,3825,3060,765,765,0,100,3825,3060,765,765,0,100,3825,3060,765,765,0,100
1029,Nombre1029,CAM,LIC-DIGD-10,LI,EG,,5408,0,0,5408,0,5408,0,0,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,
1030,Nombre1030,CAM,LIC-EJME-17,LI,AS,,801.26,0,0,801.26,3018.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Nombre1031,CAM,LIC-EJAD-12,LI,AS,,13979,0,0,13979,6549,7430,0,0,2201,0,2201,2201,0,100,3082,0,3082,3082,0,100,3082,0,3082,0,3082,0,3082,0,3082,0,3082,0
1032,Nombre1032,CAM,LIC-DAEM-11,LI,AS,600,15354,0,0,15354,4936.8,10417.2,3696.2,2,4005,240.3,3764.7,3764.7,0,100,3575,214.5,3360.5,0.3,3360.2,0.0089,3575,214.5,3360.5,0,3360.5,0,3575,214.5,3360.5,0,3360.5,0
1033,Nombre1033,CAM,LIC-DIGD-10,LI,EG,,4720.9,0,0,4720.9,1284,3437.4,1145.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Nombre1034,CAM,LIC-ADME-18,LI,AS,,14944.2,0,0,14944.2,4305,10639.2,3775.2,3,4005,0,4005,4004.52,0.48,99.98,3432,0,3432,0.48,3431.52,0.0139,3432,0,3432,0,3432,0,3432,0,3432,0,3432,0
1035,Nombre1035,CAM,LIC-ADEM-10C,LI,AS,,8841.7,0,0,8841.7,3798,5043.7,1789.7,3,3798,0,3798,3797.66,0.34,99.99,1627,0,1627,0.34,1626.66,0.0208,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0
1036,Nombre1036,CAM,LIC-ADTU-10,LI,AS,,9153,0,308.85,8844.15,8844,0.48,0.48,1,4005,0,4005,4004.52,0.48,99.98,1716,0,1716,1716,0,100,1716,0,1716,1716,0,100,1716,0,1716,1716,0,100
1037,Nombre1037,CAM,LIC-EJAD-17,LI,AS,,9089.6,0,0,9089.6,2218,6871.6,2437.6,2,2217,0,2217,2217,0,100,2217,0,2217,1,2216,0.0451,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0
1038,Nombre1038,CAM,LIC-EJAD-17,LI,AS,404,9981.8,0,0,9981.8,6747.95,3233.85,481.65,2,2085,938.25,1146.75,1146.75,0,100,2502,1125.9,1376.1,938.25,437.85,68.18,2502,1125.9,1376.1,0,1376.1,0,2502,1125.9,1376.1,0,1376.1,0
1039,Nombre1039,CAM,LIC-CTCO-15,LI,AS,,18342,0,0,18342,8688,9654,0,0,3861,0,3861,3861,0,100,4827,0,4827,4827,0,100,4827,0,4827,0,4827,0,4827,0,4827,0,4827,0
1040,Nombre1040,CAM,LIC-EJAD-17,LI,AS,402,9325.8,0,0,9325.8,4782,4543.8,1218.3,2,2217,554.25,1662.75,1662.75,0,100,2217,554.25,1662.75,555.25,1107.5,33.39,2217,554.25,1662.75,0,1662.75,0,2217,554.25,1662.75,0,1662.75,0
1041,Nombre1041,CAM,L03-DERE-13,LI,AS,,9440.75,0,0,9440.75,4120.67,5320.08,1888.08,3,4005,0,4005,4004.52,0.48,99.98,1716,0,1716,0,1716,0,1716,0,1716,0,1716,0,1716,0,1716,0,1716,0
1042,Nombre1042,CAM,LIC-SYSC-18,LI,AS,,17947,0,0,17947,9367,8580,0.48,1,4005,0,4005,4004.52,0.48,99.98,4290,0,4290,4290,0,100,4290,0,4290,0.48,4289.52,0.0111,4290,0,4290,0,4290,0
1043,Nombre1043,CAM,LIC-EJDE-12,LI,AS,,8813.7,0,0,8813.7,2218,6595.7,2339.7,2,2217,0,2217,2217,0,100,2128,0,2128,1,2127,0.0469,2128,0,2128,0,2128,0,2128,0,2128,0,2128,0
1044,Nombre1044,CAM,LIC-EJAD-12,LI,AS,,3813,0,95.7,3717.3,3718.01,0,0,0,2217,0,2217,2217,0,100,532,0,532,532,0,100,532,0,532,532,0,100,532,0,532,532,0,100
1045,Nombre1045,CAM,LIC-EJAD-17,LI,AS,,,0,0,,2517.47,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
